Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
"The Lion, the Witch and the Wardrobe",C.S. Lewis,"HABIA UNA VEZ CUATRO NINOS CUYOS nombres eran Pedro, Susana, Edmundo y Lucia.","the Blitz, fauns, Turkish Delight, lions, English Children's stories, Fantasy & Magic, Action & Adventure, Classics, juvenile works, English Fantasy fiction, Witches, Winter, Science Fiction & Fantasy, English Christian fiction, Spanish language materials, Fiction, Good and evil, Leones, christianity, Open Library Staff Picks, Brujas, Magic, Translations from English, Children's stories, English, Ficción juvenil, Novela fantástica, open_syllabus_project, siblings, Fantasy fiction, Juvenile fiction, Bien y mal, Fantasy, Fairy tales, Lion, JUVENILE FICTION / Fantasy & Magic, Narnia (Imaginary place), JUVENILE FICTION / Classics, Children, Animals, Aslan the Lion (Fictitious character), JUVENILE FICTION / Action & Adventure, Friendship, Narnia (Lugar imaginario), Narnia (imaginary place), fiction, Children's fiction, Large type books, Children's literature, study and teaching, British and irish fiction (fictional works by one author), Adventure and adventurers, fiction, Child and youth fiction, Lion, fiction, Witches, fiction, Short stories, Literature and fiction, fantasy, Fiction, fantasy, general, Fiction, action & adventure, Pictorial works, Fiction, thrillers, general",1950,No page count available,"tib, swe, chi, kor, ita, fre, jpn, rus, vie, spa, wel, dan, ger, pol, eng",No rating,https://openlibrary.org/works/OL71037W,https://covers.openlibrary.org/b/id/8441376-M.jpg
Prince Caspian,C.S. Lewis,"ONCE THERE WERE FOUR CHILDREN whose names were Peter, Susan, Edmund, and Lucy, and it has been told in another book called The Lion, the Witch and the Wardrobe how they had a remarkable adventure.","Fantasy, Narnia (Imaginary place), Princes, Juvenile fiction, Good and evil, Fiction, Ships, Juvenile, Fairy tales, Fantasy fiction, Children's fiction, Narnia (imaginary place), fiction, Large type books, English Christian fiction, English Fantasy fiction, Children's stories, English, Kings and rulers, Child and youth fiction, Adventure and adventurers, fiction, Children's stories, Fantasy fiction, history and criticism, Lewis, c. s. (clive staples), 1898-1963, Literary recreations, Questions and answers, Sprookjesfiguren, Queesten, Jeugdboeken ; verhalen, English fiction, Aslan the Lion (Fictitious character), Magic, Animals, Fantastic fiction, Narnia (Lugar imaginario), Ficción juvenil, Bien y mal, Príncipes, Novela fantástica, Children's fantasy fiction, Princesses, fiction, Fiction, action & adventure, Fiction, fantasy, general, Polish language materials, Spanish language materials, Cuentos ingleses, Traducciones al español, Literatura inglesa, Fantasía, Fantasmes, Romans, nouvelles, etc. pour la jeunesse, Good and evil, fiction",1951,No page count available,"und, ger, jpn, swe, wel, spa, vie, dut, ita, chi, fre, pol, eng",No rating,https://openlibrary.org/works/OL71069W,https://covers.openlibrary.org/b/id/45897-M.jpg
The fellowship of the ring,J.R.R. Tolkien,"Quando o Sr. Bilbo Bolseiro de Bolsão anunciou que em breve celebraria seu onzentésimo primeiro aniversário com uma festa de especial grandeza, houve muito comentário e agitação na Vila dos Hobbits.","Elves, Dwarves, evil, fear, hope, young adult fiction, Ficción, Ficción fantástica inglesa, Fantastic fiction, The Lord of the Rings, English Fantasy fiction, Open Library Staff Picks, Fiction, Fantasy, Fairy tales, Adventure stories, Fantasy fiction, Middle Earth (Imaginary place), History and criticism, FICTION / Fantasy / Epic, Adventure fiction, English fiction, Translations in Chinese, Fiction, fantasy, epic, Middle earth (imaginary place), fiction, Baggins, frodo (fictitious character), fiction, Gandalf (fictitious character), fiction, British and irish fiction (fictional works by one author), Baggins, bilbo (fictitious character), fiction, Fiction, media tie-in, Children's fiction, English literature, Large type books, Roman, Français (langue), Lectures et morceaux choisis, Vol. 1., Lord of the rings (Tolkien, J.R.R.), Gandolf (Fictitious character), Terre du Milieu (Lieu imaginaire), Romans, nouvelles, Frodo Baggins (Fictitious character), Fiction, fantasy, general",1954,No page count available,"por, jpn, swe, bul, ast, rus, ger, hrv, yid, nor, ind, spa, tur, afr, fre, eng, pol, glg, chi, ita, hun, dut, cat, dan",No rating,https://openlibrary.org/works/OL27513W,https://covers.openlibrary.org/b/id/14627060-M.jpg
The Marvelous Land of Oz,L. Frank Baum,"IN the Country of the Gillikins, which is at the North of the Land of Oz, lived a youth called Tip.","Children's stories, American, Juvenile fiction, Translations into Russian, Children's literature, English, Children's literature, Russian, Oz (Imaginary place), Wizards, Fantasy, Children's fiction, Oz (imaginary place), fiction, Fantasy fiction, Large type books, Fiction, Oz (Imaginary place) -- Juvenile fiction, Fantasy literature, Conduct of life -- Juvenile fiction, Friendship -- Juvenile fiction, Voyages and travels -- Juvenile fiction, Magic -- Juvenile fiction, Practical jokes -- Juvenile fiction, Youth -- Conduct of life -- Juvenile fiction, Queens -- Juvenile fiction, Kings and rulers -- Juvenile fiction, Witches -- Juvenile fiction, Women soldiers -- Juvenile fiction, Adventure and adventurers, fiction, Fiction, fantasy, general, Comics & graphic novels, fantasy, nyt:hardcover-graphic-books=2010-10-17, New York Times bestseller, Comic books, strips, Fantasy comic books, strips, Graphic novels, American fiction, Adaptations, Boys, Friendship, Magic, Cartoons and comics, Dorothy Gale (Fictitious character), Juvenile literature, Magic, fiction",1904,No page count available,"chi, alb, eng, rus, heb",No rating,https://openlibrary.org/works/OL18396W,https://covers.openlibrary.org/b/id/12648656-M.jpg
The Enchanted Castle,Edith Nesbit,"There were three of them-Jerry, Jimmy, and Kathleen. Of course, Jerry's name was Gerald, and not Jeremiah, whatever you may think; and Jimmy's name was James; and Kathleen was never called by her name at all, but Cathy, or Catty, or Puss Cat, when her brothers were pleased with her, and Scratch Cat when they were not pleased.","Fiction, Fantasy, Magic, Rings, Friendship, History, England, Brothers and sisters, Wishes, Juvenile fiction, Children's fiction, Fantasy fiction, Castles, Children's stories, Children's fantasy fiction, Castles, fiction, Magic, fiction, Fiction, historical, general, Brothers and sisters, fiction, Friendship, fiction, Great Britain, fiction, Children, England, fiction, Fiction, general, Fantasy fiction, English, Friendship -- Juvenile fiction, Brothers and sisters -- Juvenile fiction, Magic -- Juvenile fiction, Wishes -- Juvenile fiction, Castles -- Juvenile fiction, Rings -- Juvenile fiction, Great Britain -- History -- Edward VII, 1901-1910 -- Juvenile fiction, England in fiction, Castles in fiction, Rings in fiction",1907,No page count available,"eng, spa, chi",No rating,https://openlibrary.org/works/OL99541W,https://covers.openlibrary.org/b/id/6644514-M.jpg
The Two Towers,J.R.R. Tolkien,Aragorn gravit rapidement la colline.,"Ents, Orcs, hobbits, magic, Ficción fantástica inglesa, Ficción, translations into Spanish, readers for new literates, The Lord of the Rings, English Fantasy fiction, Open Library Staff Picks, Fiction, Fantasy, Popular Carousel, Middle Earth (Imaginary place), Tierra Media (Lugar imaginario), Baggins, Frodo (Personaje literario), Chinese language materials, Translations into Chinese, English fiction, Frodo Baggins (Fictitious character), Fantasy fiction, Adventure fiction, Fiction, fantasy, epic, Middle earth (imaginary place), fiction, Baggins, frodo (fictitious character), fiction, Gandalf (fictitious character), fiction, Fantasmes, Roman fantastique, Spanish: Adult Nonfiction, Large type books, Gondolf (Fictitious character), Epic fiction, FICTION / Fantasy / Epic, Fantastic fiction, Fiction, fantasy, general, Science-fiction anglaise, English Fantastic fiction, Translations into French, French language materials, Terre du Milieu (Lieu imaginaire), Romans, nouvelles, Hobbits (Fictitious characters), Hobbits (Personnages fictifs), Littérature britannique, Fantasy anglaise, Baggins, Frodo (Personaje ficticio), Novela, Geographical myths, Children's fiction, Baggins, bilbo (fictitious character), fiction, Lord of the rings (Tolkien, J.R.R.), In library, Gandalf (Fictitious character), Accessible book, Protected DAISY, Popular Print Disabled Books, Internet Archive Wishlist, English literature",1954,No page count available,"chi, dan, yid, eng, ast, fre, jpn, hun, hrv, baq, ita, afr, ind, pol, ger, cat, por, cze, swe, spa, tur, dut, bul, rus",No rating,https://openlibrary.org/works/OL27479W,https://covers.openlibrary.org/b/id/14627564-M.jpg
The Magician's Nephew,C.S. Lewis,This is a story about something that happened long ago when your grandfather was a child.,"Fantasy, Juvenile fiction, Cartoons and comics, Fiction, Fairy tales, Narnia (Imaginary place), Reading list, Magic, Romance norte americano, Fantasy fiction, Armstrong Elementary, 4th grade, 3rd and 4th grades, St. Marks, Witches, Good and evil, Imaginary Voyages, Translations from English, Children's stories, German, Children: Grades 2-3, Children: Grades 4-6, Children's fiction, Magic, fiction, Narnia (imaginary place), fiction, Child and youth fiction, Science fiction, fantasy, horror, Adventure and adventurers, fiction, Friendship, fiction, Witches, fiction, Literature and fiction, juvenile, Fiction, fantasy, general, Fiction, general, Magicians, Christian fiction",1955,No page count available,"chi, kor, und, ger, swe, jpn, fre, spa, pol, ice, arm, eng, ita, rus",No rating,https://openlibrary.org/works/OL71042W,https://covers.openlibrary.org/b/id/1072931-M.jpg
The Horse and His Boy,C.S. Lewis,"THIS IS THE STORY OF AN ADVENTURE that happened in Narnia and Calormen and the lands between, in the Golden Age when Peter was High King in Narnia and his brother and his two sisters were King and Queens under him.","Fantasy, Children's fiction, Allegory, Aventures, Magie, Frères et soeurs, Roman pour la jeunesse, Chevaux, Narnia (Lieu imaginaire), Romans, nouvelles, etc. pour la jeunesse, Roman fantastique, Fantasy fiction, Adventure and adventurers, fiction, Narnia (imaginary place), fiction, Horses, fiction, Child and youth fiction, Horses, Juvenile fiction, Narnia (Imaginary place), Good and evil, Fairy tales, Fiction, Fantastic fiction, English literature, English Fantasy fiction, Translations into Spanish, Juvenile literature, Spanish language materials, Fantasía, Magic, Polish language materials, Adventure stories, Fiction, fantasy, general, Boys, fiction, Narnia (Lugar imaginario), Ficción juvenil, Bien y mal, Novela fantástica, Fiction, general",1954,No page count available,"ger, pol, spa, chi, ita, arm, vie, swe, tur, eng, und, jpn, fre",No rating,https://openlibrary.org/works/OL71058W,https://covers.openlibrary.org/b/id/9184792-M.jpg
The Voyage of the Dawn Treader,C.S. Lewis,"THERE WAS A BOY CALLED EUSTACE Clarence Scrubb, and he almost deserved it.","Narnia, The Voyage of the Dawn Treader, The Chronicles of Narnia, Narnia (imaginary place), fiction, Children's fiction, Fantasy fiction, Fantasy, Narnia (Imaginary place), Allegory, Large type books, Fiction, Juvenile fiction, Child and youth fiction, Good and evil, Voyages and travels, Narnia (Lugar imaginario), Ficción juvenil, Bien y mal, Viajes, Novela fantástica, English Fantasy fiction, Children's stories, Merveilleux, Romans, Selfishness, Narnia (Imaginary place) (Fictitious character), Narnia (Imaginary place)(Fictitious character), Selfishness in children, Ships, Adventure stories, Magic, Witches, Good an evil, Adventure and adventurers, fiction, Fiction, fantasy, general, Fairy tales",1952,No page count available,"ger, pol, spa, chi, ita, vie, swe, eng, und, jpn, fre",No rating,https://openlibrary.org/works/OL71132W,https://covers.openlibrary.org/b/id/9184719-M.jpg
The Return of the King,J.R.R. Tolkien,PIPPIN looked out from the shelter of Grandalf's cloak.,"Elves, Hobbits, The Lord of the Rings, hope, fear, magic, Fiction, Fantasy, English Fantasy fiction, Juvenile fiction, Fantastic fiction, Textual Criticism, Middle Earth (Imaginary place), Chinese language materials, Adventure, Fantasy fiction, Frodo Baggins (Fictional character), Frodo Baggins (Fictitious character), Fiction, fantasy, epic, Middle earth (imaginary place), fiction, Baggins, frodo (fictitious character), fiction, British and irish fiction (fictional works by one author), Gandalf (fictitious character), fiction, English literature, Translations into French, Children's fiction, Quests (Expeditions), Wizards, Large type books, Spanish language edition, Roman, Français (langue), Lectures et morceaux choisis, Bolsón, Frodo (Personaje literario), Novela, Tierra Media (Lugar imaginario), Historia de aventuras, Novela fantástica, Literatura inglesa, Novela inglesa, Fiction, media tie-in, Fiction, fantasy, general",1950,No page count available,"chi, yid, kor, srp, eng, fre, hrv, baq, gre, ita, afr, ind, pol, ger, cat, por, cze, vie, spa, tur, slo, dut, bul, rus",No rating,https://openlibrary.org/works/OL27455W,https://covers.openlibrary.org/b/id/14627062-M.jpg
Carmilla,Joseph Sheridan Le Fanu,"Sobre una hoja de papel adherida a la narración que sigue, el doctor Hesselius ha escrito una nota bastante elaborada, nota que acompaña con una referencia a un ensayo suyo sobre el extraño tema iluminado por el presente manuscrito.","English Fantasy fiction, Fantasy fiction, English, Fiction, Lesbians, Vampires, Fiction, horror, Fiction, mystery & detective, general, Austria, fiction, Vampires, fiction, Gothic Fiction, Horror, Ireland, fiction, LGBTQ novels before Stonewall, Vampires--fiction, Pr4879.l7 c3 2013, 823/.8, Pr4879.l7 c3 2009, English fiction, Horror tales",1871,No page count available,"por, spa, ita, eng, fre",No rating,https://openlibrary.org/works/OL2895536W,https://covers.openlibrary.org/b/id/973851-M.jpg
Ozma of Oz,"L. Frank Baum, Erin Yuen, Taylor Anderson, John R. Neill, Alexa RACHAEL","The wind blew hard and joggled the water of the ocean, sending ripples across its surface.","Fantasy, Children's stories, Children's stories, American, Juvenile fiction, Fairy tales, Fantasy fiction, Children's fiction, Oz (imaginary place), fiction, Large type books, Illustrated children's books, Fiction, fantasy, general, Dorothy Gale (Fictitious character)",1907,No page count available,"spa, eng, fre",No rating,https://openlibrary.org/works/OL18415W,https://covers.openlibrary.org/b/id/12648657-M.jpg
The King in Yellow,Robert W. Chambers,"TOWARD the end of the year 1920 the Government of the United States had practically completed the programme, adopted during the last months of President Winthrop's administration.","Social life and customs, Fiction, Fiction, horror, Fiction, short stories (single author), United states, social life and customs, fiction, Fiction, fantasy, collections & anthologies, Fiction, fantasy, paranormal, American fiction, American Short stories, Cuentos estadounidenses, Fiction, general, Continental european fiction (fictional works by one author), American literature, Literature, American Paranormal fiction, Graphic novels, Literature, history and criticism",1895,No page count available,"eng, ger, spa",No rating,https://openlibrary.org/works/OL8127201W,https://covers.openlibrary.org/b/id/4752788-M.jpg
The Phoenix and the Carpet,Edith Nesbit,"It began with the day when it was almost the Fifth of November, and a doubt arose in some breast - Robert's, I fancy - as to the quality of the fireworks laid in for the Guy Fawkes celebration.","English Fantasy fiction, Magic, Brothers and sisters, Juvenile fiction, Great Britain in fiction, Magic in fiction, Fiction, Brothers and sisters in fiction, Phoenix (Mythical bird), Mythical Animals, History, Children: Grades 4-6, Children's fiction, Fantasy fiction, British and irish fiction (fictional works by one author), Carpets, Fantasy, Siblings, Brothers and sisters -- Juvenile fiction, Magic -- Juvenile fiction, Great Britain -- History -- Edward VII, 1901-1910 -- Juvenile fiction, Phoenix (Mythical bird) -- Juvenile fiction, Children, fiction, London (england), history, fiction, Magic, fiction, Animals, mythical, fiction, Fiction, general, Great Britain",1903,No page count available,"eng, und, ger",No rating,https://openlibrary.org/works/OL99539W,https://covers.openlibrary.org/b/id/902122-M.jpg
The Lord of the Rings,J.R.R. Tolkien,"When Mr. Bilbo Baggins of Bag End announced that he would shortly be celebrating his eleventy-first birthday with a party of special magnificence, there was much talk and excitement in Hobbiton.","The Lord of the Rings, Fiction, Ficción, English Fantasy fiction, Ficción fantástica inglesa, Fantasy fiction, Open Library Staff Picks, Middle Earth (Imaginary place), Fiction, fantasy, epic, Middle earth (imaginary place), fiction, Baggins, frodo (fictitious character), fiction, Gandalf (fictitious character), fiction, British and irish fiction (fictional works by one author), English literature, Frodo Baggins (Fictitious character), Baggins, bilbo (fictitious character), fiction, Fiction, fantasy, general, English language, Fiction, media tie-in, Gift books, Quests (Expeditions), Wizards, Terre du Milieu (Lieu imaginaire), Romans, nouvelles, Quête, Lord of the rings (Tolkien, J.R.R.), Филологические науки. Художественная литература -- Великобритания -- Английская литература -- с 1945 г. -- Произведения художественной литературы -- Художественная проза -- Романы. Повести. Рассказы -- Фантастические и мистические романы, повести, рассказы. Романы ужасов, Baggins, frodo, Middle earth (imaginary place)--fiction, Fantasy fiction, english, Pr6039.o32 l6 2005, 823/.912, Fiction in English, Hobbits (Fictitious characters), Hobbits (Personnages fictifs), Large type books",1954,No page count available,"eng, rus, swe, fre, kor, ger, tur, jpn, cat, glg, por, pol, slo, cze, bul, dut, ita, spa",No rating,https://openlibrary.org/works/OL27448W,https://covers.openlibrary.org/b/id/14625765-M.jpg
Peter Pan,J. M. Barrie,"ALL CHILDREN, EXCEPT ONE, grow up.","Open Library Staff Picks, English Children's fiction, Pop-up books, Toy and movable books, Never-Never Land (Imaginary place), Specimens, Juvenile fiction, Fiction, Peter Pan (Fictitious character), open_syllabus_project, Children's stories, Classic Literature, Drama, Fantasy, Pirates, Children's plays, Fairy plays, Large type books, Fairies, Darling, Wendy (Fictitious character : Barrie), Children's fiction, Peter pan (fictitious character), fiction, Fantasy fiction, London (england), fiction, English literature, Never-never land (imaginary place), fiction, Adventure and adventurers, fiction, Boys, English Fantasy fiction, nyt:picture-books=2008-11-23, New York Times bestseller, Captain Hook (Fictitious character), Brothers and sisters, fiction, Youth, fiction, Child and youth fiction, Plays, Pirates, fiction, Imaginary societies, Cartoons and comics, Classics, Fiction, general, Fiction, fantasy, general, Collectors and collecting, Fairies, fiction, Drama (dramatic works by one author)",1911,No page count available,"gsw, fre, ger, spa, ita, por, eng",No rating,https://openlibrary.org/works/OL462007W,https://covers.openlibrary.org/b/id/8237052-M.jpg
Northern Lights,Philip Pullman,"Lyra and her daemon moved through the darkening hall, taking care to keep to one side, out of sight of the kitchen.","Political theology, Polar bears, Kidnapping, Adventure stories, Children and adults, Open Library Staff Picks, Juvenile fiction, Fantasy, Experiments, Witches, Missing persons, Fiction, Belacqua, Lyra (Personaje literario), Bien y mal, Children, Experimentos, Ficción juvenil, Good and evil, Imaginary places, Lugares imaginarios, Lyra Belacqua (Fictitious character), Magia, Magic, Niños, Novela fantástica, Novela fantástica inglesa, Novela juvenil, Parry, Will (Personaje literario), Personas desaparecidas, Quests (Expeditions), Secuestro, Traducciones al español, Will Parry (Fictitious character), Artic regions, Belacqua, Lyra (Fictitious character) -- Juvenile fiction, Missing persons -- Experiments -- Juvenile fiction, Kidnapping -- Juvenile fiction, Young adult fiction, JUVENILE FICTION -- Action & Adventure, JUVENILE FICTION -- Fantasy & Magic, JUVENILE FICTION -- Social Themes -- Self-Esteem & Self-Reliance, Belacqua, Lyra (Fictitious character), Missing persons -- Experiments, Missing persons -- Fiction, Kidnapping -- Fiction, Fantasy fiction, Arctic regions -- Juvenile fiction, Arctic Regions, Arctic regions -- Fiction, skjønnlitteratur, adventure, Amitie, Romans, nouvelles, etc. pour la jeunesse, Magie, Personnes disparues, Merveilleux, Romans, Enlevement, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Children's fiction, Belacqua, lyra (fictitious character), fiction, Large type books, Science fiction, fantasy, horror, Orphans, Uncles, Action & Adventure, Action & Adventure - General, Science Fiction, Fantasy, & Magic, Children's 12-Up - Fiction - Fantasy, Children's Books - Young Adult Fiction, Children: Grades 4-6, Children: Young Adult (Gr. 10-12), Children's Books - Young Adult, Children: Young Adult (Gr. 7-9), Science, Demonology, Geographical myths, Mythical Animals, Carnegie Medal, Spanish language materials, General, Teens, Fantasy - General, Fiction - General, Spanish: Adult Fiction, Teenage fiction, Survival, fiction, Spanish language, juvenile literature, Spanish language, readers, Livres en gros caractères, Large print books, The Marvelous, Amitié, Dämon, Entführung, Imaginärer Schauplatz, Kind, Menschenversuch, Mädchen, Zigeuner, Great britain, fiction, Teachers, fiction, English Fantasy fiction, Children's stories, English",1995,No page count available,"spa, heb, ger, jpn, ita, fre, chi, pol, eng",No rating,https://openlibrary.org/works/OL28988W,https://covers.openlibrary.org/b/id/8747028-M.jpg
Alice's Adventures in Wonderland / Through the Looking Glass,Lewis Carroll,"Alice was beginning to get very tired of sitting by her sister on the bank, and of having nothing to do: once or twice she had peeped into the book her sister was reading, but it had no pictures or conversations in it, ""and what is the use of a book,"" thought Alice, ""without pictures or conversations?""","adventure and adventurers, adventure and adventurers, fiction, adventure stories, adventure travel, animals, anthropomorphism, artists' illustrated books, books and reading, british and irish fiction (fictional works by one author), child and youth fiction, children, children's fiction, children's literature, children's literature, english, children's stories, children's stories, english, classic literature, classics, croquet, curiosity, curiosity in children, english, english adventure stories, english fantastic fiction, english fantasy fiction, english fantasy literature, english language, english literature, english nonsense verses, fairy tales, fantasy, fantasy & magic, fantasy fiction, fantasy in fiction, fantasy  magic, fiction, friendship, girls, girls, fiction, hookahs, humor, humorous stories, illustrations, imaginary places, imagination & play, juvenile fiction, juvenile literature, legends, literary nonsense, logic, mythical animals, nonsense verses, playing cards, rabbits, readers, reading materials, short novel, tea, texts, Specimens, Textual Criticism, Criticism and interpretation, Open Library Staff Picks, Ficción juvenil, Novela fantástica, Portuguese language materials, Fantasía, History, History and criticism, CHR 1960, PRO Tehon, Susan (donor), Alice (Fictitious character : Carroll), PRO Tehon, Atha (former owner) (Tehon Collection copy), Littérature anglaise, 18.05 English literature, Alice (fictitious character : carroll), fiction, Fiction, fantasy, general, Carroll, lewis, 1832-1898, Large type books, Translations into French, JUVENILE FICTION / Action & Adventure / General, JUVENILE FICTION / Classics, JUVENILE FICTION / Fairy Tales & Folklore / Adaptations, English fiction (collections), 20th century, Rabbits, fiction, English fiction, Picture books, Alice (Fictitious character), Accessible book, Condensed books, Through the looking glass, Alice's adventures in Wonderland (Carroll, Lewis), Through the looking-glass (Carroll, Lewis), Literature, Translations into Polish, Imaginary Voyages, Literatură engleză, Roman, Literatură pentru copii, Novela fantástica inglesa, Traducciones al español, Literatura inglesa, Flickor, Barn- och ungdomslitteratur, Drömmar, Fantasiresor, Parallella världar, Fiction, general, Philosophy, Literature, collections, Tong hua, Zuo pin ji, Philosophy in literature",1889,No page count available,"chi, fre, pol, ger, spa, ita, por, rum, und, rus, eng",No rating,https://openlibrary.org/works/OL151411W,https://covers.openlibrary.org/b/id/8595966-M.jpg
Harry Potter and the Prisoner of Azkaban,J. K. Rowling,"Harry Potter era un ragazzo insolito sotto molti punti di vista. Prima di tutto, odiava le vacanze estive più di qualunque altro periodo dell'anno. Poi voleva davvero fare i compiti, ma era costretto a studiare di nascosto, nel cuore della notte. E per giunta era un mago.
Era quasi mezzanotte, e Harry era steso sul letto a pancia in giù, le coperte tirate sulla testa come una tenda, una torcia in mano e un grosso libro rilegato in pelle (Storia della magia, di Bathilda Bath) aperto e appoggiato sul cuscino. Fece scorrere la punta della penna d'aquila sulla pagina, aggrottando le sopracciglia, alla ricerca di qualcosa che potesse aiutarlo a scrivere il tema: Perché i roghi di streghe nel Quattordicesimo Secolo furono completamente inutili.","Fantasy fiction, orphans, foster homes, fantasy, literature, juvenile fantasy fiction, Locus Award winner, Bram Stoker Award winner, Whitbread Book Award winner, Adventure, Juvenile literature, Juvenile works, Juvenile audience, Children's books, Magic, Open Library Staff Picks, Juvenile fiction, Wizards, New York Times bestseller, Schools, nyt:series_books=2006-09-16, Science Fiction, Fantasy, & Magic, Hogwarts School of Witchcraft and Wizardry (Imaginary place), Witches, Harry Potter (Fictitious character), Ficción juvenil, Magos, Magia, Hogwarts School of Witchcraft and Wizardry (Imaginary organization), Children's Books/Ages 9-12 Fiction, Spanish: Grades 4-7, General, Potter, Harry (Fictitious character), Potter, Harry (Caracter ficticio), Hogwarts School of Witchcraft and Wizardry (Lugar imaginario), Escuelas, Spanish language, Literatura juvenil, Harry Potter (Fictional character), Orphans & Foster Homes, Fantasy & Magic, French language materials, School stories, Family, Fiction, Social Themes, Friendship, Reading Level-Grade 9, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Translations from English, Chinese language materials, England, Chinese fiction, Tong hua, England, fiction, Potter, harry (fictitious character), fiction, Schools, fiction, Children's fiction, Wizards, fiction, Hogwarts school of witchcraft and wizardry (imaginary organization), fiction, Magic, fiction, Fiction, fantasy, general, Magie, Magiciens, Schulferien, Deutschland, Verrat, Freundschaft, Romans, nouvelles, etc. pour la jeunesse, Junge, Good and evil, Jugendgruppe, Fabeltiere, Lüge, Rache, Boarding schools, Deutschland Grenzschutzkommando Mitte Schule, Potter, Harry (Personnage fictif), English literature, Hermione Granger (Fictitious character), Ron Weasley (Fictitious character), Large type books, Juvenile films, Películas cinematográficas juveniles, Hechiceros, Potter, Harry (Personaje literario), Children stories, Novela juvenil, Reading materials, Adventure and adventurers, fiction, Friendship, fiction, Witches, fiction, English Fantasy literature, Translations into Marathi",1999,No page count available,"gre, por, heb, swe, bul, per, nob, rus, tha, ger, cze, ara, spa, tur, hin, urd, fre, rum, mar, eng, kor, pol, chi, ben, ita, vie, lit, hun, dut, cat, jpn, tib, alb",No rating,https://openlibrary.org/works/OL82536W,https://covers.openlibrary.org/b/id/10580435-M.jpg
A Connecticut Yankee in King Arthur's Court,Mark Twain,IT was in Warwick Castle that I came across the curious stranger whom I am going to talk about.,"Time travel, Fiction, Arthurian romances, Kings and rulers, Adaptations, Knights and knighthood, Americans, Britons, American fiction (fictional works by one author), Fiction, fantasy, historical, Great britain, fiction, Arthur, king, fiction, Camelot (legendary place), fiction, England, fiction, Fiction, humorous, Fiction, satire, Middle Ages, Medievalism, Middle Ages in literature, History, Juvenile fiction, Large type books, Travel, King Arthur, Connecticut Yankee in King Arthur's court (Twain, Mark), Life on the Mississippi (Twain, Mark), Mysterious stranger and other stories (Twain, Mark), Children's fiction, Knights and knighthood, fiction, Literature and fiction, historical fiction, Literature and fiction, fantasy, Fiction, fantasy, general, History and criticism, Arthurian romances, adaptations, Criticism and interpretation, Fiction, action & adventure, Fantasy fiction, Satire, Knights and knighthood -- Fiction, Arthurian romances -- Adaptations, Time travel -- Fiction, Americans -- Great Britain -- Fiction, Kings and rulers -- Fiction, Britons -- Fiction, Twain, mark, 1835-1910, Dictionaries, English language, German, Moyen Âge, Romans, nouvelles, Voyages dans le temps",1889,No page count available,"dut, pol, ger, spa, und, eng, rus, heb",No rating,https://openlibrary.org/works/OL54031W,https://covers.openlibrary.org/b/id/9168732-M.jpg
When the Sleeper Awakes,H. G. Wells,No description available,"Fiction, Twenty-first century, Technological innovations, Time travel, Science fiction, Literature, Classic Literature, British and irish fiction (fictional works by one author), Fiction, fantasy, general, Fiction, science fiction, general, Dystopias, English literature, Twenty-second century",1899,No page count available,"ger, epo, ita, und, eng",No rating,https://openlibrary.org/works/OL52151W,https://covers.openlibrary.org/b/id/574886-M.jpg
